PC1,PC2,cluster,cluster_label
-0.4335413729533104,-1.2826728668912037,1,休闲型
-0.45856463276571185,-1.315121965222808,1,休闲型
-0.48358789257811335,-1.3475710635544123,1,休闲型
-0.4464163675095631,-1.3780465273996825,1,休闲型
-0.3470500575600612,-1.4065483567586188,1,休闲型
-0.1858981389459296,-1.433089536068631,1,休闲型
0.2232145667593647,-1.4517621463081276,1,休闲型
0.2603860918279149,-1.4822376101533978,1,休闲型
0.29755761689646515,-1.512713073998668,1,休闲型
0.39692392684596706,-1.5412149033576044,1,休闲型
0.43409545191451726,-1.5716903672028746,1,休闲型
0.5330525856476971,-1.6002051809992208,1,休闲型
0.15562917699500262,-0.6063055048600308,1,休闲型
0.6073956357847976,-1.6611561086897613,1,休闲型
0.6445671608533479,-1.6916315725350315,1,休闲型
0.681738685921898,-1.7221070363803017,1,休闲型
0.594929817444867,-1.7565167847608298,1,休闲型
0.6321013425134172,-1.7869922486061,1,休闲型
0.6074872589173378,-1.8194283625002943,1,休闲型
0.5824639991049364,-1.8518774608318984,1,休闲型
-0.1477687346043732,0.1683580053406761,1,休闲型
-0.9094412056695663,2.369520218272141,0,通勤型
-0.8722696806010161,2.3390447544268707,0,通勤型
-0.8972929404134175,2.3065956560952667,0,通勤型
-0.5073120902882522,1.2497844022166118,0,通勤型
-0.8229498902763172,2.2456447284047263,0,通勤型
-0.7857783652077669,2.215169264559456,0,通勤型
-0.7486068401392166,2.184693800714186,0,通勤型
-0.7114353150706664,2.1542183368689156,0,通勤型
-0.6742637900021161,2.1237428730236454,0,通勤型
-0.6370922649335659,2.093267409178375,0,通勤型
-0.537725954984064,2.0647655798194386,0,通勤型
-0.08595949619426888,1.0099149759897081,0,通勤型
-0.048787971125718615,0.9794395121444377,0,通勤型
-0.3644257711137835,1.9752998383325522,0,通勤型
-0.32725424604523323,1.944824374487282,0,通勤型
0.24890178250646508,0.893921039630219,0,通勤型
0.2860733075750154,0.8634455757849487,0,通勤型
0.38503044130819525,0.8349307619886024,0,通勤型
0.7132256827687309,-0.22384114193897608,0,通勤型
0.8121828165019108,-0.2523559557353224,0,通勤型
0.7875687329058313,-0.28479206962951653,0,通勤型
0.8247402579743817,-0.31526753347478675,0,通勤型
0.4469076731053651,0.6786191582269934,0,通勤型
0.8368885232305303,-0.3781920956516612,0,通勤型
-0.20382255555633602,0.3168486382053722,0,通勤型
-0.5194603555444011,1.3127089643934862,0,通勤型
-0.4822888304758507,1.282233500548216,0,通勤型
-0.44511730540730043,1.2517580367029457,0,通勤型
-0.4701405652197019,1.2193089383713416,0,通勤型
-0.7857783652077669,2.215169264559456,0,通勤型
-0.7486068401392166,2.184693800714186,0,通勤型
-0.7114353150706664,2.1542183368689156,0,通勤型
-0.32145446494550095,1.0974070829902607,0,通勤型
-0.16030254633136934,1.0708659036802484,0,通勤型
-0.06093623638186737,1.042364074321312,0,通勤型
-0.023764711313317168,1.011888610476042,0,通勤型
0.07519242241986276,0.9833737966796956,0,通勤型
0.17455873236936462,0.9548719673207594,0,通勤型
0.21173025743791488,0.9243965034754892,0,通勤型
0.7874771097732911,-0.1265198158189836,0,通勤型
0.7628630261772117,-0.15895592971317773,0,通勤型
0.9240149447913433,-0.18549710902319008,0,通勤型
0.8372060763143122,-0.2199068574037182,0,通勤型
0.8121828165019108,-0.2523559557353224,0,通勤型
0.7875687329058313,-0.28479206962951653,0,通勤型
0.7625454730934299,-0.31724116796112073,0,通勤型
0.7997169981619802,-0.34771663180639095,0,通勤型
0.8368885232305303,-0.3781920956516612,0,通勤型
-0.01805655334612497,0.32274357278955396,0,通勤型
-0.1048654218231562,0.28833382440902583,0,通勤型
-0.420503221811221,1.28419415059714,0,通勤型
0.03167241319489603,0.22935653120481939,0,通勤型
-0.7607551053953655,2.24761836289106,0,通勤型
-0.7857783652077669,2.215169264559456,0,通勤型
-0.04298819002598635,0.13202222064741684,0,通勤型
0.05637811992351555,0.10352039128848062,0,通勤型
0.09354964499206582,0.0730449274432104,0,通勤型
-0.03632215278578796,1.0748001882155063,0,通勤型
0.3536586973393774,0.017988934336851743,0,通勤型
0.45302500728887923,-0.010512895022084495,0,通勤型
0.1991728159654441,0.9873080812149535,0,通勤型
0.2363443410339943,0.9568326173696833,0,通勤型
0.6885199760401113,-0.09800500202263727,0,通勤型
0.4346677847166761,0.8998159742144007,0,通勤型
0.11902998472861132,1.8956763004025152,0,通勤型
-0.029564492413049544,1.859305901973063,0,通勤型
0.007607032655500716,1.8288304381277927,0,通勤型
0.27360748923508477,0.7680848997138802,0,通勤型
0.31077901430363497,0.7376094358686099,0,通勤型
0.3479505393721853,0.7071339720233397,0,通勤型
0.3851220644407355,0.6766585081780695,0,通勤型
0.712908129684949,-0.3821263801869191,0,通勤型
-0.14203694689170634,0.31880928825429605,0,通勤型
-0.16665103048778587,0.28637317436010196,0,通勤型
-0.1294795054192356,0.25589771051483173,0,通勤型
-0.44511730540730043,1.2517580367029457,0,通勤型
-0.4079457803387502,1.2212825728576755,0,通勤型
-0.3707742552701999,1.1908071090124053,0,通勤型
-0.33360273020164977,1.160331645167135,0,通勤型
0.11816372858814522,0.10548104133740452,0,通勤型
0.27931564720227686,0.07893986202739219,0,通勤型
0.31648717227082707,0.04846439818212196,0,通勤型
0.41585348222032903,0.01996256882318573,0,通勤型
0.5148106159535089,-0.008552244973160596,0,通勤型
0.6759625345676404,-0.03509342428317293,0,通勤型
0.7753288445171423,-0.06359525364210916,0,通勤型
0.8742859782503223,-0.0921100674384555,0,通勤型
0.9114575033188725,-0.12258553128372572,0,通勤型
0.9486290283874228,-0.15306099512899593,0,通勤型
0.985800553455973,-0.18353645897426618,0,通勤型
0.9611864698598935,-0.2159725728684603,0,通勤型
0.9361632100474921,-0.2484216712000645,0,通勤型
0.49654501651384597,0.7435043704527917,0,通勤型
0.05692682298019977,1.7354304121056483,0,通勤型
0.4469076731053651,0.6786191582269934,0,通勤型
0.4840791981739153,0.6481436943817231,0,通勤型
-0.07984216201075463,0.3207829227406301,0,通勤型
-0.042670636942204486,0.29030745889535986,0,通勤型
-0.3583084369302693,1.2861677850834738,0,通勤型
-0.38333169674267076,1.2537186867518697,0,通勤型
-0.3461601716741205,1.2232432229065995,0,通勤型
-0.30898864660557024,1.1927677590613293,0,通勤型
-0.2718171215370201,1.162292295216059,0,通勤型
-0.23464559646846986,1.1318168313707888,0,通勤型
-0.1352792865189679,1.1033150020118525,0,通勤型
-0.09810776145041762,1.0728395381665823,0,通勤型
0.5398338757659104,0.02389685335844362,0,通勤型
0.5770054008344605,-0.006578610486826605,0,通勤型
0.7999429281132218,-0.031159139747915034,0,通勤型
0.837114453181772,-0.06163460359318527,0,通勤型
0.8742859782503223,-0.0921100674384555,0,通勤型
1.0354378968644538,-0.11865124674846783,0,通勤型
1.072609421933004,-0.14912671059373805,0,通勤型
1.1097809470015543,-0.1796021744390083,0,通勤型
1.1469524720701045,-0.21007763828427853,0,通勤型
1.0601436035930734,-0.2444873866648066,0,通勤型
0.9733347351160423,-0.2788971350453347,0,通勤型
1.0105062601845927,-0.3093725988906049,0,通勤型
0.9236973917075615,-0.34378234727113305,0,通勤型
0.8990833081114821,-0.3762184611653272,0,通勤型
-0.2970951610677985,-1.1833779062848775,1,休闲型
-0.2599236359992482,-1.2138533701301477,1,休闲型
-0.222752110930698,-1.244328833975418,1,休闲型
-0.24777537074309944,-1.276777932307022,1,休闲型
-0.21060384567454918,-1.3072533961522923,1,休闲型
-0.11123753572504731,-1.3357552255112286,1,休闲型
-0.13626079553744877,-1.3682043238428327,1,休闲型
-0.4518985955255136,-0.3723439976547187,1,休闲型
0.06206264814523313,-1.4252209669981153,1,休闲型
0.03744856454915372,-1.4576570808923095,1,休闲型
0.32258087670886654,-1.480263975667064,1,休闲型
0.4837327953229982,-1.5068051549770762,1,休闲型
0.6448847139371298,-1.5333463342870886,1,休闲型
0.8060366325512612,-1.5598875135971009,1,休闲型
0.8432081576198115,-1.590362977442371,1,休闲型
0.8803796826883616,-1.6208384412876413,1,休闲型
0.917551207756912,-1.6513139051329115,1,休闲型
0.5397186228878954,-0.6574272134311315,1,休闲型
0.5151045392918161,-0.6898633273253257,1,休闲型
0.5522760643603662,-0.720338791170596,1,休闲型
0.5272528045479647,-0.7527878895022001,1,休闲型
0.5644243296165151,-0.7832633533474703,1,休闲型
0.8926195710770507,-1.8420352572750487,1,休闲型
0.929791096145601,-1.872510721120319,1,休闲型
-0.40194369903325083,-0.1491735471809774,1,休闲型
-0.07415763378903724,-1.2079584355459658,1,休闲型
-0.09877171738511664,-1.24039454944016,1,休闲型
-0.06160019231656639,-1.2708700132854303,1,休闲型
-0.14840906079359747,-1.3052797616659584,1,休闲型
-0.11123753572504731,-1.3357552255112286,1,休闲型
-0.07406601065649705,-1.3662306893564988,1,休闲型
-0.09908927046889851,-1.398679787688103,1,休闲型
0.0002770394806034579,-1.4271816170470393,1,休闲型
0.16142895809473504,-1.4537227963570516,1,休闲型
0.32258087670886654,-1.480263975667064,1,休闲型
0.5455184039876277,-1.5048445049281522,1,休闲型
0.6448847139371298,-1.5333463342870886,1,休闲型
0.7438418476703096,-1.5618611480834348,1,休闲型
0.7810133727388598,-1.592336611928705,1,休闲型
0.81818489780741,-1.6228120757739752,1,休闲型
0.8553564228759603,-1.6532875396192455,1,休闲型
0.8925279479445105,-1.6837630034645157,1,休闲型
0.9296994730130608,-1.714238467309786,1,休闲型
0.966870998081611,-1.7447139311550561,1,休闲型
0.8800621296045799,-1.7791236795355843,1,休闲型
-0.036345782531262597,0.23520386761539835,1,休闲型
-0.18494025967292346,0.19883346918594633,1,休闲型
-0.1477687346043732,0.1683580053406761,1,休闲型
-0.2970951610677985,-1.1833779062848775,1,休闲型
-0.5509473523912336,-0.1855569300478395,1,休闲型
-0.28494689581164967,-1.2463024684617519,1,休闲型
-0.12379497719751806,-1.2728436477717642,1,休闲型
-0.14840906079359747,-1.3052797616659584,1,休闲型
-0.11123753572504731,-1.3357552255112286,1,休闲型
-0.012280401991867392,-1.3642700393075748,1,休闲型
0.024891123076682866,-1.394745503152845,1,休闲型
0.18604304169081445,-1.4212866824628574,1,休闲型
0.34719496030494607,-1.4478278617728697,1,休闲型
0.3843664853734962,-1.47830332561814,1,休闲型
0.5455184039876277,-1.5048445049281522,1,休闲型
0.7066703226017593,-1.5313856842381646,1,休闲型
1.0539974196424244,-1.552018944526585,1,休闲型
1.0911689447109747,-1.5824944083718553,1,休闲型
1.1283404697795247,-1.6129698722171255,1,休闲型
1.1655119948480752,-1.6434453360623957,1,休闲型
1.2026835199166253,-1.673920799907666,1,休闲型
1.1776602601042239,-1.70636989823927,1,休闲型
1.1530461765081446,-1.7388060121334643,1,休闲型
1.1280229166957425,-1.7712551104650684,1,休闲型
1.1034088330996632,-1.8036912243592627,1,休闲型
1.016599964622632,-1.8381009727397908,1,休闲型
1.0537714896911823,-1.868576436585061,1,休闲型
0.2920990186259894,0.33258577634640374,0,通勤型
0.32927054369453956,0.3021103125011335,0,通勤型
0.24246167521750844,0.2677005641206054,0,通勤型
0.2796332002860587,0.23722510027533517,0,通勤型
0.19282433180902755,0.20281535189480707,0,通勤型
0.22999585687757781,0.17233988804953684,0,通勤型
0.26716738194612805,0.14186442420426662,0,通勤型
0.3043389070146783,0.1113889603589964,0,通勤型
0.5894712191743912,0.08878206558424195,0,通勤型
0.6884283529075711,0.06026725178789563,0,通勤型
0.787794662857073,0.0317654224289594,0,通勤型
0.8867517965902529,0.003250608632613071,0,通勤型
1.1100985000853365,-0.021316936191065252,0,通勤型
1.2090556338185166,-0.049831749987411585,0,通勤型
1.2462271588870668,-0.08030721383268181,0,通勤型
1.283398683955617,-0.11078267767795204,0,通勤型
1.3205702090241673,-0.14125814152322225,0,通勤型
1.2959561254280878,-0.1736942554174164,0,通勤型
1.270932865615686,-0.20614335374902062,0,通勤型
1.1841239971386548,-0.24055310212954872,0,通勤型
0.2677160850028122,1.7737744450214343,0,通勤型
-0.12883917923001129,1.7295354775214664,0,通勤型
0.32292727955978373,0.6746848736917355,0,通勤型
-0.05449612909291087,1.668584549830926,0,通勤型
-0.7854608121239849,2.373454502807399,0,通勤型
-0.7482892870554346,2.342979038962129,0,通勤型
-0.8350981555324658,2.3085692905816004,0,通勤型
-0.7361410217992859,2.280054476785254,0,通勤型
-0.3461601716741205,1.2232432229065995,0,通勤型
-0.1850082530599889,1.1967020435965872,0,通勤型
-0.20962233665606841,1.164265929702393,0,通勤型
-0.5252601366441333,2.1601262558905074,0,通勤型
-0.07349367785433822,1.1052756520607765,0,通勤型
0.02587263209516371,1.0767738227018402,0,通勤型
0.06304415716371398,1.04629835885657,0,通勤型
0.16200129089689383,1.0177835450602237,0,通勤型
0.6759625345676404,-0.03509342428317293,0,通勤型
0.7131340596361907,-0.06556888812844316,0,通勤型
0.750305584704741,-0.09604435197371339,0,通勤型
0.8496718946542429,-0.12454618133264961,0,通勤型
0.8868434197227931,-0.15502164517791983,0,通勤型
0.9240149447913433,-0.18549710902319008,0,通勤型
0.9611864698598935,-0.2159725728684603,0,通勤型
0.9983579949284438,-0.2464480367137305,0,通勤型
0.06281822721247222,0.7297408667980941,0,通勤型
0.948720651519963,-0.31133324893952885,0,通勤型
0.9236973917075615,-0.34378234727113305,0,通勤型
0.9608689167761117,-0.37425781111640327,0,通勤型
0.044138231534826704,0.32471720727588793,0,通勤型
0.08130975660337686,0.2942417434306177,0,通勤型
0.11848128167192712,0.2637662795853475,0,通勤型
0.15565280674047735,0.2332908157400773,0,通勤型
0.19282433180902755,0.20281535189480707,0,通勤型
0.22999585687757781,0.17233988804953684,0,通勤型
0.20497259706517637,0.13989078971793262,0,通勤型
0.3043389070146783,0.1113889603589964,0,通勤型
0.40329604074785824,0.08287414656265008,0,通勤型
0.44046756581640845,0.05239868271737985,0,通勤型
0.5398338757659104,0.02389685335844362,0,通勤型
0.6387910094990902,-0.004617960437902706,0,通勤型
0.6759625345676404,-0.03509342428317293,0,通勤型
0.7131340596361907,-0.06556888812844316,0,通勤型
0.8125003695856926,-0.09407071748737938,0,通勤型
0.8496718946542429,-0.12454618133264961,0,通勤型
0.8868434197227931,-0.15502164517791983,0,通勤型
0.9240149447913433,-0.18549710902319008,0,通勤型
0.8989916849789419,-0.2179462073547943,0,通勤型
0.9361632100474921,-0.2484216712000645,0,通勤型
0.9115491264514126,-0.2808577850942586,0,通勤型
0.948720651519963,-0.31133324893952885,0,通勤型
0.9236973917075615,-0.34378234727113305,0,通勤型
0.9608689167761117,-0.37425781111640327,0,通勤型
0.10592384019945637,0.32667785732481186,0,通勤型
0.1430953652680065,0.29620239347954164,0,通勤型
0.18026689033655677,0.2657269296342714,0,通勤型
-0.2593513031970894,1.2576529712871276,0,通勤型
-0.22217977812853915,1.2271775074418574,0,通勤型
-0.1850082530599889,1.1967020435965872,0,通勤型
-0.6246264465936353,2.1886280852494435,0,通勤型
-0.17245081158751815,1.1337904658571227,0,通勤型
-0.1352792865189679,1.1033150020118525,0,通勤型
-0.09810776145041762,1.0728395381665823,0,通勤型
0.06304415716371398,1.04629835885657,0,通勤型
0.3481764693234269,1.0236914640818158,0,通勤型
0.38534799439197714,0.9932160002365453,0,通勤型
0.837114453181772,-0.06163460359318527,0,通勤型
0.16866732813709212,1.9605615126283136,0,通勤型
0.20583885320564238,1.9300860487830434,0,通勤型
0.24301037827419264,1.8996105849377731,0,通勤型
0.15620150979716146,1.8652008365572448,0,通勤型
-0.17856814577103233,1.8229225191062008,0,通勤型
-0.14139662070248207,1.7924470552609306,0,通勤型
-0.16601070429856155,1.7600109413667366,0,通勤型
0.05692682298019977,1.7354304121056483,0,通勤型
-0.09166765416146107,1.6990600136761962,0,通勤型
-0.05449612909291087,1.668584549830926,0,通勤型
-0.8360796645509466,-0.16295003527308505,1,休闲型
-0.7989081394823964,-0.19342549911835527,1,休闲型
-0.8235222230784759,-0.2258616130125494,1,休闲型
-0.3717557642886808,-1.28071221684228,1,休闲型
-0.39636984788476015,-1.313148330736474,1,休闲型
-0.48358789257811335,-1.3475710635544123,1,休闲型
-0.7992256925661783,-0.3517107373662982,1,休闲型
-0.3470500575600612,-1.4065483567586188,1,休闲型
-0.24768374761055928,-1.4350501861175549,1,休闲型
-0.14872661387737934,-1.4635649999139013,1,休闲型
0.2603860918279149,-1.4822376101533978,1,休闲型
-0.012188778859327253,-1.5225422931181078,1,休闲型
0.3347291419650154,-1.5431885378439383,1,休闲型
0.3719006670335656,-1.5736640016892085,1,休闲型
0.4090721921021159,-1.6041394655344787,1,休闲型
0.4462437171706661,-1.634614929379749,1,休闲型
0.48341524223921634,-1.6650903932250192,1,休闲型
0.5205867673077665,-1.6955658570702894,1,休闲型
0.5577582923763167,-1.7260413209155596,1,休闲型
0.594929817444867,-1.7565167847608298,1,休闲型
0.6321013425134172,-1.7869922486061,1,休闲型
0.6692728675819675,-1.8174677124513703,1,休闲型
0.39669799689472535,-1.8577723954160803,1,休闲型
0.3716747370823239,-1.8902214937476844,1,休闲型
-0.5450559481589613,-1.191246475355393,1,休闲型
-0.507884423090411,-1.2217219392006633,1,休闲型
-0.5329076829028124,-1.2541710375322677,1,休闲型
-0.4957361578342621,-1.2846465013775379,1,休闲型
-0.5207594176466636,-1.317095599709142,1,休闲型
-0.48358789257811335,-1.3475710635544123,1,休闲型
-0.5703967610551445,-1.3819808119349404,1,休闲型
-0.40924484244101283,-1.4085219912449527,1,休闲型
-0.24768374761055928,-1.4350501861175549,1,休闲型
0.2232145667593647,-1.4517621463081276,1,休闲型
0.2603860918279149,-1.4822376101533978,1,休闲型
0.29755761689646515,-1.512713073998668,1,休闲型
0.3347291419650154,-1.5431885378439383,1,休闲型
0.43409545191451726,-1.5716903672028746,1,休闲型
0.4712669769830675,-1.6021658310481448,1,休闲型
0.5084385020516177,-1.632641294893415,1,休闲型
0.5456100271201679,-1.6631167587386853,1,休闲型
0.5827815521887182,-1.6935922225839555,1,休闲型
0.6199530772572684,-1.7240676864292257,1,休闲型
0.6571246023258186,-1.754543150274496,1,休闲型
0.6321013425134172,-1.7869922486061,1,休闲型
0.6692728675819675,-1.8174677124513703,1,休闲型
0.7064443926505177,-1.8479431762966405,1,休闲型
0.4338695219632756,-1.8882478592613505,1,休闲型
-0.20382255555633602,0.3168486382053722,0,通勤型
-0.9344644654819677,2.337071119940537,0,通勤型
-0.1916742903001873,0.25392407602849776,0,通勤型
-0.5073120902882522,1.2497844022166118,0,通勤型
-0.1791168488277165,0.19101249828903338,0,通勤型
-0.20414010864011792,0.15856339995742919,0,通勤型
-0.1669685835715677,0.12808793611215896,0,通勤型
-0.00581666495743612,0.10154675680214663,0,通勤型
0.40329604074785824,0.08287414656265008,0,通勤型
0.44046756581640845,0.05239868271737985,0,通勤型
0.4776390908849587,0.02192321887210963,0,通勤型
0.5148106159535089,-0.008552244973160596,0,通勤型
0.5519821410220591,-0.03902770881843082,0,通勤型
0.5891536660906094,-0.06950317266370104,0,通勤型
0.6263251911591595,-0.09997863650897126,0,通勤型
0.6634967162277098,-0.1304541003542415,0,通勤型
0.70066824129626,-0.1609295641995117,0,通勤型
0.7378397663648103,-0.19140502804478196,0,通勤型
0.7750112914333606,-0.22188049189005218,0,通勤型
0.8121828165019108,-0.2523559557353224,0,通勤型
0.849354341570461,-0.2828314195805926,0,通勤型
0.5767794708832189,-0.3231361025453025,0,通勤型
0.5517562110708174,-0.3555852008769067,0,通勤型
0.6511225210203193,-0.38408703023584295,0,通勤型
-0.3278029491019173,0.3129143536701143,0,通勤型
-0.705635533970934,1.3068010453718943,0,通勤型
-1.0212733339589988,2.3026613715600086,0,通勤型
-1.0462965937714002,2.2702122732284042,0,通勤型
-1.0091250687028501,2.239736809383134,0,通勤型
-1.0337391522989297,2.2073006954889403,0,通勤型
-0.290948977117149,0.12415365157690107,0,通勤型
-0.2537774520485988,0.09367818773163085,0,通勤型
-0.5694152520366637,1.0895385139197449,0,通勤型
-0.408263333422532,1.0629973346097326,0,通勤型
-0.37109180835398176,1.0325218707644623,0,通勤型
-0.20993988973985023,1.0059806914544502,0,通勤型
-0.23455397333592964,0.9735445775602559,0,通勤型
0.2363443410339943,0.9568326173696833,0,通勤型
-0.03623052965324782,0.9165279344049734,0,通勤型
0.0009409954153023815,0.8860524705597032,0,通勤型
0.70066824129626,-0.1609295641995117,0,通勤型
0.7378397663648103,-0.19140502804478196,0,通勤型
0.7750112914333606,-0.22188049189005218,0,通勤型
0.5024364207461184,-0.26218517485476206,0,通勤型
0.47741316093371694,-0.29463427318636626,0,通勤型
0.45279907733763763,-0.3270703870805604,0,通勤型
0.5517562110708174,-0.3555852008769067,0,通勤型
0.527142127474738,-0.38802131477110086,0,通勤型
-0.389997733982869,0.3109407191837803,0,通勤型
-0.3528262089143189,0.2804652553385101,0,通勤型
-0.37784946872672026,0.24801615700690585,0,通勤型
-0.4646583372037514,0.21360640862637775,0,通勤型
-0.4274868121352012,0.18313094478110753,0,通勤型
-0.3281205021856992,0.15462911542217128,0,通勤型
-0.290948977117149,0.12415365157690107,0,通勤型
-0.19199184338396916,0.09563883778055475,0,通勤型
-0.03043074855351553,0.0691106429079525,0,通勤型
0.06852638517966435,0.04059582911160618,0,通勤型
0.4776390908849587,0.02192321887210963,0,通勤型
0.5148106159535089,-0.008552244973160596,0,通勤型
0.5519821410220591,-0.03902770881843082,0,通勤型
0.5891536660906094,-0.06950317266370104,0,通勤型
0.6263251911591595,-0.09997863650897126,0,通勤型
0.6634967162277098,-0.1304541003542415,0,通勤型
0.70066824129626,-0.1609295641995117,0,通勤型
0.7378397663648103,-0.19140502804478196,0,通勤型
0.06939264132013039,1.8307910881767167,0,通勤型
0.44024163586516674,-0.26415880934109603,0,通勤型
0.4156275522690873,-0.2965949232352902,0,通勤型
0.45279907733763763,-0.3270703870805604,0,通勤型
0.42777581752523614,-0.3595194854121646,0,通勤型
0.46494734259378634,-0.38999494925743483,0,通勤型
-0.389997733982869,0.3109407191837803,0,通勤型
-0.3528262089143189,0.2804652553385101,0,通勤型
-0.3156546838457686,0.24998979149323985,0,通勤型
-0.34067794365817,0.21754069316163563,0,通勤型
-0.4274868121352012,0.18313094478110753,0,通勤型
-0.3281205021856992,0.15462911542217128,0,通勤型
-0.3531437619981007,0.12218001709056708,0,通勤型
-0.19199184338396916,0.09563883778055475,0,通勤型
-0.0926255334344672,0.06713700842161852,0,通勤型
0.130721170060616,0.04256946359794017,0,通勤型
0.41585348222032903,0.01996256882318573,0,通勤型
0.5148106159535089,-0.008552244973160596,0,通勤型
0.6141769259030108,-0.03705407433209683,0,通勤型
0.651348450971561,-0.06752953817736705,0,通勤型
0.750305584704741,-0.09604435197371339,0,通勤型
0.7874771097732911,-0.1265198158189836,0,通勤型
0.8246486348418414,-0.15699527966425383,0,通勤型
0.8618201599103916,-0.18747074350952408,0,通勤型
0.8372060763143122,-0.2199068574037182,0,通勤型
0.8743776013828625,-0.2503823212489884,0,通勤型
0.849354341570461,-0.2828314195805926,0,通勤型
0.8865258666390113,-0.3133068834258628,0,通勤型
0.9236973917075615,-0.34378234727113305,0,通勤型
0.5889277361393677,-0.3860606647221769,0,通勤型
-0.2660173404372877,0.3148750037190382,0,通勤型
-0.22884581536873755,0.284399539873768,0,通勤型
-0.1916742903001873,0.25392407602849776,0,通勤型
-0.2162883738962667,0.2214879621343036,0,通勤型
-0.24131163370866818,0.1890388638026994,0,通勤型
-0.26633489352106954,0.15658976547109518,0,通勤型
-0.1669685835715677,0.12808793611215896,0,通勤型
-0.12979705850301748,0.09761247226688874,0,通勤型
0.09354964499206582,0.0730449274432104,0,通勤型
0.44046756581640845,0.05239868271737985,0,通勤型
0.4776390908849587,0.02192321887210963,0,通勤型
0.5770054008344605,-0.006578610486826605,0,通勤型
0.6759625345676404,-0.03509342428317293,0,通勤型
0.7131340596361907,-0.06556888812844316,0,通勤型
0.8125003695856926,-0.09407071748737938,0,通勤型
0.8496718946542429,-0.12454618133264961,0,通勤型
0.8868434197227931,-0.15502164517791983,0,通勤型
0.9240149447913433,-0.18549710902319008,0,通勤型
0.9611864698598935,-0.2159725728684603,0,通勤型
0.9361632100474921,-0.2484216712000645,0,通勤型
0.9733347351160423,-0.2788971350453347,0,通勤型
0.948720651519963,-0.31133324893952885,0,通勤型
0.9858921765885131,-0.3418087127847991,0,通勤型
0.9608689167761117,-0.37425781111640327,0,通勤型
-0.1113291588575875,-1.1774829717006956,1,休闲型
-0.07415763378903724,-1.2079584355459658,1,休闲型
-0.03698610872048698,-1.238433899391236,1,休闲型
0.00018541634806328044,-1.2689093632365063,1,休闲型
0.03735694141661354,-1.2993848270817765,1,休闲型
0.07452846648516369,-1.3298602909270467,1,休闲型
-0.2602411890830301,-1.3721386083780907,1,休闲型
-0.1608748791335282,-1.400640437737027,1,休闲型
0.1242574330261848,-1.4232473325117814,1,休闲型
0.2232145667593647,-1.4517621463081276,1,休闲型
0.3843664853734962,-1.47830332561814,1,休闲型
0.4837327953229982,-1.5068051549770762,1,休闲型
0.6448847139371298,-1.5333463342870886,1,休闲型
0.6820562390056799,-1.5638217981323588,1,休闲型
0.7192277640742302,-1.594297261977629,1,休闲型
0.81818489780741,-1.6228120757739752,1,休闲型
0.7935708142113306,-1.6552481896681694,1,休闲型
0.8925279479445105,-1.6837630034645157,1,休闲型
0.8679138643484311,-1.71619911735871,1,休闲型
0.9050853894169814,-1.7466745812039801,1,休闲型
0.8182765209399502,-1.7810843295845082,1,休闲型
0.7932532611275488,-1.8135334279161124,1,休闲型
0.830424786196099,-1.8440088917613826,1,休闲型
0.8058107026000196,-1.8764450056555768,1,休闲型
-0.1113291588575875,-1.1774829717006956,1,休闲型
-0.13594324245366693,-1.2099190855948898,1,休闲型
-0.09877171738511664,-1.24039454944016,1,休闲型
-0.06160019231656639,-1.2708700132854303,1,休闲型
-0.0866234521289678,-1.3033191116170344,1,休闲型
0.01274285782053402,-1.3318209409759707,1,休闲型
-0.012280401991867392,-1.3642700393075748,1,休闲型
-0.0368944855879468,-1.396706153201769,1,休闲型
0.1242574330261848,-1.4232473325117814,1,休闲型
0.34719496030494607,-1.4478278617728697,1,休闲型
0.5083468789190775,-1.474369041082882,1,休闲型
0.5455184039876277,-1.5048445049281522,1,休闲型
0.7066703226017593,-1.5313856842381646,1,休闲型
0.8060366325512612,-1.5598875135971009,1,休闲型
0.8432081576198115,-1.590362977442371,1,休闲型
0.8803796826883616,-1.6208384412876413,1,休闲型
0.9793368164215416,-1.6493532550839876,1,休闲型
1.016508341490092,-1.6798287189292578,1,休闲型
0.9918942578940124,-1.712264832823452,1,休闲型
0.966870998081611,-1.7447139311550561,1,休闲型
0.8800621296045799,-1.7791236795355843,1,休闲型
0.9172336546731302,-1.8095991433808545,1,休闲型
0.830424786196099,-1.8440088917613826,1,休闲型
0.929791096145601,-1.872510721120319,1,休闲型
0.2299042337450377,0.33061214186006976,0,通勤型
0.1430953652680065,0.29620239347954164,0,通勤型
0.18026689033655677,0.2657269296342714,0,通勤型
0.0934580218595257,0.2313171812537433,0,通勤型
0.1306295469280759,0.20084171740847306,0,通勤型
0.16780107199662617,0.17036625356320284,0,通勤型
0.1431869884005467,0.13793013966900872,0,通勤型
0.2421441221337266,0.10941532587266241,0,通勤型
0.40329604074785824,0.08287414656265008,0,通勤型
0.5644479593619897,0.05633296725263774,0,通勤型
0.7255998779761214,0.02979178794262541,0,通勤型
0.40996207798805656,1.0256521141307395,0,通勤型
0.6333087814831397,1.0010845693070614,0,通勤型
0.6082855216707382,0.968635470975457,0,通勤型
0.7076518316202403,0.9401336416165207,0,通勤型
1.0354378968644538,-0.11865124674846783,0,通勤型
0.719800096876389,0.8772090794396463,0,通勤型
0.7569716219449392,0.8467336155943761,0,通勤型
