season,yr,mnth,hr,holiday,weekday,workingday,weathersit,atemp,hum,windspeed,cnt,time_period,hr_sin,hr_cos,mnth_sin,mnth_cos,wek_sin,wek_cos,seas_sin,seas_cos,hr_workingday,temp_hum,season_hr,cnt_log,cluster,cluster_label
3,1,8,8,0,4,1,2,0.6212,0.74,0.0896,707,2,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,8,0.161512,24,6.56244409369372,0,通勤型
3,1,8,9,0,4,1,2,0.6515,0.7,0.0,412,2,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,9,0.19545,27,6.023447592961033,0,通勤型
3,1,8,10,0,4,1,1,0.6818,0.58,0.0896,233,3,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,10,0.286356,30,5.455321115357702,0,通勤型
3,1,8,11,0,4,1,1,0.6818,0.48,0.0896,278,3,0.258819045102521,-0.9659258262890682,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,11,0.354536,33,5.631211781821365,0,通勤型
3,1,8,12,0,4,1,1,0.6818,0.38,0.0,332,3,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,12,0.422716,36,5.808142489980444,0,通勤型
3,1,8,13,0,4,1,1,0.7273,0.38,0.0896,346,3,-0.2588190451025208,-0.9659258262890684,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,13,0.4509259999999999,39,5.849324779946859,0,通勤型
3,1,8,14,0,4,1,1,0.697,0.46,0.2239,305,3,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,14,0.37638,42,5.723585101952381,0,通勤型
3,1,8,15,0,4,1,1,0.697,0.46,0.1343,305,3,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,15,0.37638,45,5.723585101952381,0,通勤型
3,1,8,16,0,4,1,1,0.6818,0.48,0.1642,465,3,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,16,0.354536,48,6.144185634125646,0,通勤型
3,1,8,17,0,4,1,1,0.6818,0.45,0.2239,820,4,-0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,17,0.37499,51,6.710523109452428,0,通勤型
3,1,8,18,0,4,1,1,0.6667,0.48,0.2239,941,4,-1.0,-1.8369701987210294e-16,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,18,0.346684,54,6.848005274576363,0,通勤型
3,1,8,19,0,4,1,1,0.6667,0.51,0.0896,633,4,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,19,0.326683,57,6.452048954437226,0,通勤型
3,1,8,20,0,4,1,1,0.6515,0.61,0.1045,474,5,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,20,0.254085,60,6.163314804034641,0,通勤型
3,1,8,21,0,4,1,1,0.6515,0.61,0.1343,329,5,-0.7071067811865477,0.7071067811865474,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,21,0.254085,63,5.799092654460526,0,通勤型
3,1,8,22,0,4,1,2,0.6364,0.61,0.1045,198,5,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,22,0.248196,66,5.293304824724492,0,通勤型
3,1,8,23,0,4,1,2,0.6212,0.69,0.0,157,5,-0.2588190451025215,0.965925826289068,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,23,0.192572,69,5.062595033026967,0,通勤型
3,1,8,0,0,5,1,2,0.6212,0.69,0.0,111,1,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,0,0.192572,0,4.718498871295094,0,通勤型
3,1,8,1,0,5,1,2,0.6061,0.73,0.0,42,1,0.2588190451025207,0.9659258262890684,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,1,0.163647,3,3.7612001156935615,0,通勤型
3,1,8,2,0,5,1,1,0.6212,0.69,0.0,16,1,0.4999999999999999,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,2,0.192572,6,2.833213344056216,0,通勤型
3,1,8,3,0,5,1,1,0.6061,0.73,0.0,8,1,0.7071067811865475,0.7071067811865476,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,3,0.163647,9,2.19722457733622,0,通勤型
3,1,8,4,0,5,1,2,0.6061,0.73,0.0,8,1,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,4,0.163647,12,2.19722457733622,0,通勤型
3,1,8,5,0,5,1,1,0.5909,0.78,0.0,38,1,0.9659258262890684,0.2588190451025207,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,5,0.1299979999999999,15,3.6635616461296463,0,通勤型
3,1,8,6,0,5,1,2,0.5758,0.83,0.0,151,1,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,6,0.097886,18,5.0238805208462765,0,通勤型
3,1,8,7,0,5,1,2,0.5909,0.78,0.0,425,2,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,7,0.1299979999999999,21,6.054439346269371,0,通勤型
3,1,8,8,0,5,1,2,0.6212,0.74,0.0,744,2,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,8,0.161512,24,6.61338421837956,0,通勤型
3,1,8,9,0,5,1,2,0.6667,0.58,0.0,389,2,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,9,0.280014,27,5.966146739123692,0,通勤型
3,1,8,10,0,5,1,2,0.6818,0.48,0.0,262,3,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,10,0.354536,30,5.572154032177765,0,通勤型
3,1,8,11,0,5,1,2,0.6818,0.48,0.1045,281,3,0.258819045102521,-0.9659258262890682,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,11,0.354536,33,5.641907070938114,0,通勤型
3,1,8,12,0,5,1,2,0.6818,0.45,0.0896,371,3,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,12,0.37499,36,5.918893854273146,0,通勤型
3,1,8,13,0,5,1,2,0.7121,0.41,0.1045,351,3,-0.2588190451025208,-0.9659258262890684,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,13,0.420139,39,5.863631175598097,0,通勤型
3,1,8,14,0,5,1,1,0.697,0.43,0.1045,338,3,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,14,0.39729,42,5.82600010738045,0,通勤型
3,1,8,15,0,5,1,2,0.6818,0.48,0.1343,350,3,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,15,0.354536,45,5.860786223465865,0,通勤型
3,1,8,16,0,5,1,2,0.6818,0.48,0.1343,515,3,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,16,0.354536,48,6.246106765481563,0,通勤型
3,1,8,17,0,5,1,2,0.6667,0.51,0.2239,812,4,-0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,17,0.326683,51,6.70073110954781,0,通勤型
3,1,8,18,0,5,1,2,0.6818,0.62,0.194,736,4,-1.0,-1.8369701987210294e-16,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,18,0.259084,54,6.602587892189336,0,通勤型
3,1,8,19,0,5,1,2,0.6667,0.58,0.1642,536,4,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,19,0.280014,57,6.285998094508865,0,通勤型
3,1,8,20,0,5,1,2,0.6515,0.65,0.2239,363,5,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,20,0.2280249999999999,60,5.8971538676367405,0,通勤型
3,1,8,21,0,5,1,2,0.6515,0.61,0.1642,306,5,-0.7071067811865477,0.7071067811865474,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,21,0.254085,63,5.726847747587197,0,通勤型
3,1,8,22,0,5,1,2,0.6515,0.61,0.0,251,5,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,22,0.254085,66,5.529429087511423,0,通勤型
3,1,8,23,0,5,1,2,0.6364,0.69,0.0896,178,5,-0.2588190451025215,0.965925826289068,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,23,0.197284,69,5.187385805840755,0,通勤型
3,1,8,0,0,6,0,2,0.6515,0.61,0.0,135,1,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.254085,0,4.912654885736052,1,休闲型
3,1,8,1,0,6,0,2,0.6364,0.69,0.0,115,1,0.2588190451025207,0.9659258262890684,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.197284,3,4.7535901911063645,1,休闲型
3,1,8,2,0,6,0,2,0.6212,0.74,0.0896,79,1,0.4999999999999999,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.161512,6,4.382026634673881,1,休闲型
3,1,8,3,0,6,0,1,0.6212,0.69,0.0896,38,1,0.7071067811865475,0.7071067811865476,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.192572,9,3.6635616461296463,1,休闲型
3,1,8,4,0,6,0,2,0.6212,0.69,0.1045,12,1,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.192572,12,2.5649493574615367,1,休闲型
3,1,8,5,0,6,0,2,0.6061,0.73,0.1642,14,1,0.9659258262890684,0.2588190451025207,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.163647,15,2.70805020110221,1,休闲型
3,1,8,6,0,6,0,2,0.5909,0.78,0.1642,30,1,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.1299979999999999,18,3.4339872044851463,1,休闲型
3,1,8,7,0,6,0,2,0.5909,0.78,0.194,102,2,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.1299979999999999,21,4.634728988229636,1,休闲型
3,1,8,8,0,6,0,2,0.6212,0.74,0.2537,162,2,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.161512,24,5.093750200806762,1,休闲型
3,1,8,9,0,6,0,2,0.6364,0.69,0.2836,288,2,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.197284,27,5.666426688112432,1,休闲型
3,1,8,10,0,6,0,2,0.6515,0.65,0.2985,442,3,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.2280249999999999,30,6.093569770045136,1,休闲型
3,1,8,11,0,6,0,2,0.6818,0.62,0.2836,457,3,0.258819045102521,-0.9659258262890682,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.259084,33,6.126869184114185,1,休闲型
3,1,8,12,0,6,0,3,0.6667,0.54,0.3881,584,3,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.3066819999999999,36,6.371611847231857,1,休闲型
3,1,8,13,0,6,0,2,0.6667,0.51,0.3582,517,3,-0.2588190451025208,-0.9659258262890684,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.326683,39,6.249975242259483,1,休闲型
3,1,8,14,0,6,0,3,0.6212,0.65,0.2537,482,3,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.2174199999999999,42,6.180016653652572,1,休闲型
3,1,8,15,0,6,0,2,0.6061,0.73,0.3284,233,3,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.163647,45,5.455321115357702,1,休闲型
3,1,8,16,0,6,0,2,0.6212,0.74,0.2985,434,3,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.161512,48,6.075346031088684,1,休闲型
3,1,8,17,0,6,0,2,0.6212,0.74,0.3284,403,4,-0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.161512,51,6.001414877961151,1,休闲型
3,1,8,18,0,6,0,2,0.6212,0.69,0.4627,383,4,-1.0,-1.8369701987210294e-16,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.192572,54,5.950642552587727,1,休闲型
3,1,8,19,0,6,0,2,0.5909,0.78,0.2985,354,4,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.1299979999999999,57,5.872117789475416,1,休闲型
3,1,8,20,0,6,0,3,0.5758,0.83,0.2537,241,5,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.097886,60,5.488937726156687,1,休闲型
3,1,8,21,0,6,0,1,0.5758,0.83,0.3582,208,5,-0.7071067811865477,0.7071067811865474,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.097886,63,5.342334251964811,1,休闲型
3,1,8,22,0,6,0,1,0.5758,0.83,0.3582,182,5,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.097886,66,5.209486152841421,1,休闲型
3,1,8,23,0,6,0,2,0.5758,0.83,0.2537,158,5,-0.2588190451025215,0.965925826289068,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,0,0.097886,69,5.068904202220232,1,休闲型
3,1,8,0,0,0,0,1,0.5758,0.89,0.2537,134,1,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.0633379999999999,0,4.90527477843843,1,休闲型
3,1,8,1,0,0,0,1,0.5758,0.89,0.194,134,1,0.2588190451025207,0.9659258262890684,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.0633379999999999,3,4.90527477843843,1,休闲型
3,1,8,2,0,0,0,2,0.5758,0.89,0.2239,116,1,0.4999999999999999,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.0633379999999999,6,4.762173934797756,1,休闲型
3,1,8,3,0,0,0,2,0.5758,0.89,0.2537,53,1,0.7071067811865475,0.7071067811865476,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.0633379999999999,9,3.9889840465642745,1,休闲型
3,1,8,4,0,0,0,2,0.5758,0.89,0.194,16,1,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.0633379999999999,12,2.833213344056216,1,休闲型
3,1,8,5,0,0,0,1,0.5758,0.89,0.194,16,1,0.9659258262890684,0.2588190451025207,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.0633379999999999,15,2.833213344056216,1,休闲型
3,1,8,6,0,0,0,1,0.5606,0.88,0.2985,21,1,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.067272,18,3.091042453358316,1,休闲型
3,1,8,7,0,0,0,1,0.5758,0.89,0.194,34,2,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.0633379999999999,21,3.555348061489413,1,休闲型
3,1,8,8,0,0,0,1,0.6364,0.79,0.2836,133,2,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.1336439999999999,24,4.897839799950911,1,休闲型
3,1,8,9,0,0,0,1,0.6364,0.79,0.2537,263,2,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.1336439999999999,27,5.575949103146316,1,休闲型
3,1,8,10,0,0,0,1,0.697,0.66,0.3881,385,3,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.2369799999999999,30,5.955837369464831,1,休闲型
3,1,8,11,0,0,0,1,0.697,0.66,0.3582,482,3,0.258819045102521,-0.9659258262890682,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.2369799999999999,33,6.180016653652572,1,休闲型
3,1,8,12,0,0,0,3,0.697,0.74,0.3582,626,3,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.18122,36,6.440946540632921,1,休闲型
3,1,8,13,0,0,0,3,0.6061,0.78,0.4179,541,3,-0.2588190451025208,-0.9659258262890684,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.133342,39,6.295266001439646,1,休闲型
3,1,8,14,0,0,0,1,0.5758,0.89,0.1045,377,3,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.0633379999999999,42,5.934894195619588,1,休闲型
3,1,8,15,0,0,0,3,0.5758,0.89,0.2836,391,3,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.0633379999999999,45,5.971261839790462,1,休闲型
3,1,8,16,0,0,0,3,0.5758,0.89,0.2836,173,3,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.0633379999999999,48,5.159055299214529,1,休闲型
3,1,8,17,0,0,0,1,0.5758,0.89,0.2239,233,4,-0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.0633379999999999,51,5.455321115357702,1,休闲型
3,1,8,18,0,0,0,2,0.5758,0.89,0.0896,264,4,-1.0,-1.8369701987210294e-16,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.0633379999999999,54,5.579729825986222,1,休闲型
3,1,8,19,0,0,0,2,0.5758,0.89,0.1642,292,4,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.0633379999999999,57,5.680172609017068,1,休闲型
3,1,8,20,0,0,0,1,0.5758,0.89,0.1642,211,5,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.0633379999999999,60,5.356586274672012,1,休闲型
3,1,8,21,0,0,0,1,0.5758,0.83,0.1343,166,5,-0.7071067811865477,0.7071067811865474,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.097886,63,5.117993812416755,1,休闲型
3,1,8,22,0,0,0,1,0.5606,0.88,0.0896,114,5,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.067272,66,4.74493212836325,1,休闲型
3,1,8,23,0,0,0,1,0.5758,0.83,0.0896,80,5,-0.2588190451025215,0.965925826289068,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210294e-16,0,0.097886,69,4.394449154672439,1,休闲型
3,1,8,0,0,1,1,1,0.5758,0.83,0.0,32,1,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,0,0.097886,0,3.49650756146648,0,通勤型
3,1,8,1,0,1,1,1,0.5606,0.88,0.0896,7,1,0.2588190451025207,0.9659258262890684,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,1,0.067272,3,2.079441541679836,0,通勤型
3,1,8,2,0,1,1,1,0.5606,0.88,0.1343,8,1,0.4999999999999999,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,2,0.067272,6,2.19722457733622,0,通勤型
3,1,8,3,0,1,1,1,0.5606,0.88,0.0896,4,1,0.7071067811865475,0.7071067811865476,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,3,0.067272,9,1.6094379124341005,0,通勤型
3,1,8,4,0,1,1,1,0.5758,0.83,0.0,12,1,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,4,0.097886,12,2.5649493574615367,0,通勤型
3,1,8,5,0,1,1,1,0.5606,0.88,0.0,36,1,0.9659258262890684,0.2588190451025207,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,5,0.067272,15,3.610917912644224,0,通勤型
3,1,8,6,0,1,1,1,0.5606,0.88,0.0,145,1,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,6,0.067272,18,4.983606621708336,0,通勤型
3,1,8,7,0,1,1,1,0.6061,0.83,0.0,433,2,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,7,0.103037,21,6.073044534100405,0,通勤型
3,1,8,8,0,1,1,1,0.6061,0.83,0.0896,699,2,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,8,0.103037,24,6.551080335043404,0,通勤型
3,1,8,9,0,1,1,1,0.6061,0.83,0.1045,342,2,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,9,0.103037,27,5.83773044716594,0,通勤型
3,1,8,10,0,1,1,1,0.697,0.74,0.1343,206,3,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,10,0.18122,30,5.332718793265369,0,通勤型
3,1,8,11,0,1,1,1,0.697,0.66,0.194,229,3,0.258819045102521,-0.9659258262890682,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,11,0.2369799999999999,33,5.438079308923196,0,通勤型
3,1,8,12,0,1,1,1,0.7121,0.62,0.0,283,3,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,12,0.270598,36,5.648974238161206,0,通勤型
3,1,8,13,0,1,1,1,0.7121,0.57,0.1642,288,3,-0.2588190451025208,-0.9659258262890684,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,13,0.306203,39,5.666426688112432,0,通勤型
3,1,8,14,0,1,1,1,0.7424,0.49,0.0896,246,3,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,14,0.3786239999999999,42,5.5093883366279774,0,通勤型
3,1,8,15,0,1,1,1,0.7576,0.55,0.2985,282,3,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,15,0.34092,45,5.645446897643238,0,通勤型
3,1,8,16,0,1,1,1,0.7576,0.55,0.2537,444,3,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,16,0.34092,48,6.09807428216624,0,通勤型
